ListingID,AmenityID
59838,AM_010
59838,AM_011
59838,AM_012
59838,AM_013
59838,AM_014
59838,AM_016
59838,AM_017
59838,AM_020
63308,AM_005
63308,AM_008
63308,AM_012
63308,AM_014
63308,AM_016
63308,AM_020
63733,AM_005
63733,AM_012
63733,AM_016
63733,AM_020
66540,AM_010
66540,AM_016
66540,AM_020
66540,AM_022
66611,AM_006
66611,AM_010
66611,AM_012
66611,AM_014
66611,AM_015
66611,AM_016
66611,AM_020
67270,AM_006
67270,AM_007
67270,AM_008
67270,AM_012
67270,AM_015
67270,AM_016
67270,AM_018
67270,AM_019
67270,AM_020
68508,AM_002
68508,AM_005
68508,AM_010
68508,AM_014
68508,AM_016
68508,AM_020
68508,AM_022
72743,AM_005
72743,AM_010
72743,AM_012
72743,AM_016
72743,AM_020
74328,AM_010
74328,AM_011
74328,AM_012
74328,AM_013
74328,AM_016
74328,AM_020
80188,AM_006
80188,AM_010
80188,AM_012
80188,AM_013
80188,AM_016
80188,AM_020
82763,AM_005
82763,AM_010
82763,AM_020
84030,AM_005
84030,AM_006
84030,AM_010
84030,AM_012
84030,AM_013
84030,AM_016
84030,AM_020
86185,AM_003
86185,AM_010
86185,AM_012
86185,AM_016
86185,AM_020
86185,AM_022
92835,AM_001
92835,AM_004
92835,AM_005
92835,AM_006
92835,AM_010
92835,AM_011
92835,AM_012
92835,AM_014
92835,AM_015
92835,AM_018
92835,AM_019
92835,AM_020
103466,AM_008
103466,AM_010
103466,AM_013
103466,AM_020
103908,AM_004
103908,AM_005
103908,AM_006
103908,AM_010
103908,AM_013
103908,AM_014
103908,AM_015
103908,AM_016
103908,AM_020
103920,AM_005
103920,AM_006
103920,AM_010
103920,AM_013
103920,AM_014
103920,AM_015
103920,AM_016
103920,AM_020
107046,AM_002
107046,AM_005
107046,AM_006
107046,AM_010
107046,AM_012
107046,AM_013
107046,AM_014
107046,AM_015
107046,AM_016
107046,AM_020
107046,AM_022
107962,AM_016
107962,AM_022
108468,AM_005
108468,AM_010
108468,AM_013
108468,AM_016
108468,AM_020
108468,AM_022
108765,AM_008
108765,AM_012
108765,AM_014
108765,AM_015
108765,AM_016
108765,AM_018
108765,AM_020
113951,AM_002
113951,AM_005
113951,AM_006
113951,AM_010
113951,AM_014
113951,AM_015
113951,AM_016
113951,AM_020
113951,AM_022
116221,AM_003
116221,AM_010
116221,AM_012
116221,AM_014
116221,AM_015
116221,AM_016
116221,AM_020
117165,AM_005
117165,AM_007
117165,AM_010
117165,AM_016
117165,AM_020
117165,AM_022
117862,AM_005
117862,AM_010
117862,AM_011
117862,AM_012
117862,AM_016
117862,AM_020
119103,AM_006
119103,AM_012
119103,AM_015
119103,AM_020
132120,AM_005
132120,AM_008
132120,AM_010
132120,AM_013
132120,AM_020
132160,AM_002
132160,AM_006
132160,AM_010
132160,AM_015
132160,AM_016
132160,AM_020
134091,AM_005
134091,AM_010
134091,AM_013
134091,AM_016
134091,AM_020
136480,AM_007
136480,AM_010
136480,AM_020
139463,AM_005
139463,AM_006
139463,AM_010
139463,AM_014
139463,AM_020
140331,AM_008
140331,AM_010
140331,AM_012
140331,AM_013
140331,AM_016
140331,AM_020
143580,AM_005
143580,AM_007
143580,AM_012
143580,AM_016
143580,AM_020
143704,AM_001
143704,AM_006
143704,AM_010
143704,AM_012
143704,AM_013
143704,AM_014
143704,AM_015
143704,AM_016
143704,AM_018
143704,AM_019
143704,AM_020
143704,AM_022
146301,AM_002
146301,AM_005
146301,AM_006
146301,AM_010
146301,AM_012
146301,AM_013
146301,AM_014
146301,AM_016
146301,AM_020
146301,AM_022
149489,AM_010
149489,AM_012
149489,AM_014
149489,AM_015
149489,AM_016
149489,AM_020
153967,AM_002
153967,AM_005
153967,AM_006
153967,AM_010
153967,AM_012
153967,AM_013
153967,AM_014
153967,AM_015
153967,AM_016
153967,AM_020
153967,AM_022
157939,AM_004
157939,AM_005
157939,AM_006
157939,AM_010
157939,AM_012
157939,AM_014
157939,AM_016
157939,AM_020
158345,AM_006
158345,AM_012
158345,AM_013
158345,AM_016
158345,AM_020
158345,AM_022
158953,AM_002
158953,AM_005
158953,AM_006
158953,AM_010
158953,AM_012
158953,AM_013
158953,AM_014
158953,AM_015
158953,AM_016
158953,AM_020
158953,AM_022
160222,AM_005
160222,AM_010
160222,AM_012
160222,AM_016
160222,AM_020
170273,AM_008
170273,AM_010
170273,AM_012
170273,AM_013
170273,AM_014
170273,AM_020
170469,AM_001
170469,AM_008
170469,AM_010
170469,AM_012
170469,AM_015
170469,AM_019
170469,AM_020
173896,AM_002
173896,AM_008
173896,AM_012
173896,AM_013
173896,AM_014
173896,AM_015
173896,AM_020
174636,AM_005
174636,AM_008
174636,AM_010
174636,AM_014
174636,AM_015
174636,AM_016
174636,AM_020
174636,AM_022
175576,AM_001
175576,AM_005
175576,AM_006
175576,AM_010
175576,AM_012
175576,AM_014
175576,AM_015
175576,AM_016
175576,AM_018
175576,AM_019
175576,AM_020
176678,AM_001
176678,AM_012
176678,AM_013
176678,AM_016
176678,AM_018
176678,AM_019
176678,AM_020
178844,AM_008
178844,AM_010
178844,AM_022
180939,AM_010
180939,AM_013
180939,AM_016
180939,AM_020
182716,AM_001
182716,AM_010
182716,AM_012
182716,AM_014
182716,AM_015
182716,AM_016
182716,AM_018
182716,AM_019
182716,AM_020
186328,AM_005
186328,AM_008
186328,AM_010
186328,AM_016
186328,AM_020
189156,AM_001
189156,AM_005
189156,AM_006
189156,AM_012
189156,AM_013
189156,AM_014
189156,AM_016
189156,AM_018
189156,AM_019
189156,AM_020
190984,AM_004
190984,AM_005
190984,AM_006
190984,AM_012
190984,AM_013
190984,AM_016
190984,AM_020
193371,AM_001
193371,AM_005
193371,AM_006
193371,AM_010
193371,AM_012
193371,AM_014
193371,AM_015
193371,AM_018
193371,AM_019
193371,AM_020
193371,AM_022
193836,AM_005
193836,AM_007
193836,AM_010
193836,AM_012
193836,AM_013
193836,AM_016
193836,AM_020
194313,AM_001
194313,AM_005
194313,AM_006
194313,AM_007
194313,AM_010
194313,AM_012
194313,AM_018
194313,AM_019
194313,AM_020
202174,AM_005
202174,AM_010
202174,AM_012
202174,AM_016
202174,AM_020
202251,AM_002
202251,AM_005
202251,AM_010
202251,AM_012
202251,AM_013
202251,AM_014
202251,AM_016
202251,AM_020
202251,AM_022
202260,AM_006
202260,AM_008
202260,AM_010
202260,AM_012
202260,AM_014
202260,AM_015
202260,AM_016
202260,AM_019
202260,AM_020
202260,AM_022
206781,AM_001
206781,AM_002
206781,AM_004
206781,AM_005
206781,AM_009
206781,AM_010
206781,AM_011
206781,AM_012
206781,AM_014
206781,AM_017
206781,AM_018
206781,AM_019
206781,AM_020
206781,AM_021
208356,AM_001
208356,AM_002
208356,AM_005
208356,AM_006
208356,AM_012
208356,AM_014
208356,AM_015
208356,AM_018
208356,AM_019
208356,AM_020
208670,AM_004
208670,AM_005
208670,AM_006
208670,AM_010
208670,AM_012
208670,AM_013
208670,AM_014
208670,AM_015
208670,AM_020
210316,AM_002
210316,AM_003
210316,AM_006
210316,AM_010
210316,AM_012
210316,AM_013
210316,AM_014
210316,AM_015
210316,AM_016
210316,AM_020
210316,AM_021
210316,AM_022
215882,AM_002
215882,AM_006
215882,AM_007
215882,AM_012
215882,AM_014
215882,AM_015
215882,AM_016
215882,AM_020
215882,AM_021
215882,AM_022
215954,AM_003
215954,AM_006
215954,AM_010
215954,AM_012
215954,AM_013
215954,AM_014
215954,AM_015
215954,AM_016
215954,AM_020
215954,AM_022
217142,AM_002
217142,AM_004
217142,AM_005
217142,AM_010
217142,AM_011
217142,AM_013
217142,AM_016
217142,AM_017
217142,AM_018
217142,AM_019
217142,AM_020
217142,AM_021
218741,AM_006
218741,AM_008
218741,AM_010
218741,AM_012
218741,AM_013
218741,AM_014
218741,AM_015
218741,AM_016
218741,AM_020
218741,AM_022
219532,AM_005
219532,AM_006
219532,AM_010
219532,AM_012
219532,AM_015
219532,AM_016
219532,AM_020
219532,AM_021
224763,AM_002
224763,AM_004
224763,AM_005
224763,AM_010
224763,AM_011
224763,AM_013
224763,AM_016
224763,AM_017
224763,AM_018
224763,AM_019
224763,AM_020
224763,AM_021
226495,AM_005
226495,AM_006
226495,AM_010
226495,AM_012
226495,AM_013
226495,AM_015
226495,AM_020
226536,AM_005
226536,AM_007
226536,AM_008
226536,AM_010
226536,AM_014
226536,AM_015
226536,AM_016
226536,AM_020
226677,AM_008
226677,AM_012
226677,AM_014
226677,AM_015
226677,AM_016
226677,AM_020
227636,AM_005
227636,AM_006
227636,AM_008
227636,AM_010
227636,AM_012
227636,AM_013
227636,AM_014
227636,AM_016
227636,AM_020
227636,AM_022
231097,AM_006
231097,AM_007
231097,AM_010
231097,AM_012
231097,AM_013
231097,AM_014
231097,AM_015
231097,AM_016
231097,AM_020
233502,AM_016
233502,AM_020
234898,AM_006
234898,AM_010
234898,AM_012
234898,AM_013
234898,AM_014
234898,AM_020
240920,AM_006
240920,AM_010
240920,AM_012
240920,AM_014
240920,AM_015
240920,AM_016
240920,AM_020
241016,AM_002
241016,AM_010
241016,AM_020
241016,AM_022
241032,AM_002
241032,AM_005
241032,AM_010
241032,AM_013
241032,AM_020
244499,AM_010
244499,AM_012
244499,AM_015
244499,AM_020
251922,AM_002
251922,AM_005
251922,AM_008
251922,AM_012
251922,AM_014
251922,AM_015
251922,AM_016
251922,AM_020
254340,AM_005
254340,AM_006
254340,AM_008
254340,AM_010
254340,AM_012
254340,AM_013
254340,AM_015
254340,AM_016
254340,AM_020
257140,AM_004
257140,AM_005
257140,AM_006
257140,AM_010
257140,AM_011
257140,AM_012
257140,AM_013
257140,AM_014
257140,AM_016
257140,AM_017
257140,AM_018
257140,AM_019
257140,AM_020
258571,AM_006
258571,AM_012
258571,AM_020
260613,AM_005
260613,AM_006
260613,AM_007
260613,AM_010
260613,AM_012
260613,AM_014
260613,AM_020
261912,AM_002
261912,AM_006
261912,AM_010
261912,AM_012
261912,AM_015
261912,AM_016
261912,AM_020
262764,AM_001
262764,AM_005
262764,AM_006
262764,AM_007
262764,AM_010
262764,AM_012
262764,AM_013
262764,AM_014
262764,AM_015
262764,AM_018
262764,AM_019
262764,AM_020
264829,AM_005
264829,AM_010
264829,AM_013
264829,AM_014
264829,AM_015
264829,AM_016
264829,AM_020
265901,AM_004
265901,AM_005
265901,AM_010
265901,AM_013
265901,AM_014
265901,AM_015
265901,AM_016
265901,AM_020
270370,AM_001
270370,AM_006
270370,AM_010
270370,AM_012
270370,AM_013
270370,AM_014
270370,AM_015
270370,AM_016
270370,AM_018
270370,AM_019
270370,AM_020
270370,AM_022
271509,AM_002
271509,AM_004
271509,AM_005
271509,AM_006
271509,AM_010
271509,AM_011
271509,AM_012
271509,AM_013
271509,AM_014
271509,AM_016
271509,AM_017
271509,AM_020
271509,AM_021
277416,AM_002
277416,AM_005
277416,AM_010
277416,AM_011
277416,AM_013
277416,AM_016
277416,AM_017
277416,AM_018
277416,AM_019
277416,AM_020
277416,AM_021
278192,AM_005
278192,AM_010
278192,AM_013
278192,AM_014
278192,AM_015
278192,AM_016
278192,AM_020
278830,AM_005
278830,AM_006
278830,AM_012
278830,AM_013
278830,AM_014
278830,AM_015
278830,AM_020
279063,AM_002
279063,AM_006
279063,AM_012
279063,AM_013
279063,AM_014
279063,AM_015
279063,AM_020
279063,AM_022
281208,AM_005
281208,AM_010
281208,AM_013
281208,AM_016
281208,AM_020
281789,AM_003
281789,AM_006
281789,AM_012
281789,AM_014
281789,AM_015
281789,AM_016
281789,AM_020
282934,AM_006
282934,AM_008
282934,AM_010
282934,AM_012
282934,AM_014
282934,AM_015
282934,AM_020
282934,AM_022
284087,AM_004
284087,AM_005
284087,AM_009
284087,AM_010
284087,AM_011
284087,AM_012
284087,AM_013
284087,AM_015
284087,AM_016
284087,AM_020
284480,AM_005
284480,AM_010
284480,AM_013
284480,AM_020
284813,AM_002
284813,AM_005
284813,AM_006
284813,AM_010
284813,AM_011
284813,AM_012
284813,AM_013
284813,AM_014
284813,AM_015
284813,AM_016
284813,AM_020
286080,AM_002
286080,AM_004
286080,AM_005
286080,AM_006
286080,AM_010
286080,AM_011
286080,AM_012
286080,AM_013
286080,AM_014
286080,AM_016
286080,AM_017
286080,AM_018
286080,AM_019
286080,AM_020
286080,AM_021
286712,AM_010
286712,AM_012
286712,AM_013
286712,AM_016
286712,AM_018
286712,AM_020
286712,AM_022
293890,AM_010
293890,AM_013
293890,AM_016
293890,AM_020
299817,AM_010
299817,AM_013
299817,AM_020
301059,AM_002
301059,AM_004
301059,AM_005
301059,AM_006
301059,AM_010
301059,AM_011
301059,AM_012
301059,AM_013
301059,AM_014
301059,AM_016
301059,AM_017
301059,AM_020
301059,AM_021
314180,AM_010
314180,AM_013
314180,AM_016
314180,AM_020
315120,AM_001
315120,AM_003
315120,AM_005
315120,AM_006
315120,AM_010
315120,AM_012
315120,AM_013
315120,AM_014
315120,AM_015
315120,AM_016
315120,AM_018
315120,AM_019
315120,AM_020
317248,AM_005
317248,AM_010
317248,AM_012
317248,AM_014
317248,AM_016
317248,AM_020
319768,AM_005
319768,AM_008
319768,AM_010
319768,AM_013
319768,AM_016
319768,AM_020
320704,AM_010
320704,AM_016
320704,AM_020
338043,AM_001
338043,AM_003
338043,AM_004
338043,AM_006
338043,AM_010
338043,AM_011
338043,AM_012
338043,AM_014
338043,AM_016
338043,AM_017
338043,AM_018
338043,AM_019
338043,AM_020
338091,AM_001
338091,AM_003
338091,AM_004
338091,AM_010
338091,AM_011
338091,AM_017
338091,AM_018
338091,AM_019
338091,AM_020
338091,AM_022
340706,AM_001
340706,AM_006
340706,AM_007
340706,AM_010
340706,AM_012
340706,AM_013
340706,AM_014
340706,AM_016
340706,AM_018
340706,AM_019
340706,AM_020
341454,AM_005
341454,AM_010
341454,AM_012
341454,AM_014
341454,AM_020
353039,AM_002
353039,AM_004
353039,AM_005
353039,AM_006
353039,AM_010
353039,AM_012
353039,AM_013
353039,AM_014
353039,AM_015
353039,AM_020
353110,AM_013
353110,AM_016
353110,AM_017
353110,AM_020
353110,AM_022
353347,AM_005
353347,AM_006
353347,AM_010
353347,AM_012
353347,AM_013
353347,AM_014
353347,AM_015
353347,AM_016
353347,AM_020
353347,AM_021
353347,AM_022
354453,AM_006
354453,AM_014
354453,AM_015
356566,AM_008
356566,AM_010
356566,AM_015
356566,AM_016
356566,AM_020
356608,AM_002
356608,AM_004
356608,AM_005
356608,AM_006
356608,AM_010
356608,AM_012
356608,AM_013
356608,AM_014
356608,AM_015
356608,AM_020
363064,AM_010
363064,AM_012
363064,AM_020
365550,AM_001
365550,AM_005
365550,AM_006
365550,AM_012
365550,AM_014
365550,AM_015
365550,AM_018
365550,AM_019
365550,AM_020
366301,AM_004
366301,AM_006
366301,AM_012
366301,AM_015
366301,AM_020
368403,AM_005
368403,AM_006
368403,AM_010
368403,AM_012
368403,AM_013
368403,AM_014
368403,AM_015
368403,AM_016
368403,AM_020
368403,AM_022
370361,AM_002
370361,AM_005
370361,AM_006
370361,AM_012
370361,AM_016
370361,AM_018
370361,AM_019
370361,AM_020
380950,AM_005
380950,AM_006
380950,AM_010
380950,AM_013
380950,AM_014
380950,AM_015
380950,AM_016
380950,AM_020
380950,AM_021
380950,AM_022
384797,AM_010
384797,AM_012
384797,AM_013
384797,AM_014
384797,AM_020
384797,AM_021
384797,AM_022
385438,AM_002
385438,AM_004
385438,AM_005
385438,AM_010
385438,AM_011
385438,AM_013
385438,AM_016
385438,AM_020
385438,AM_022
387078,AM_002
387078,AM_005
387078,AM_013
387078,AM_020
387079,AM_002
387079,AM_005
387079,AM_010
387079,AM_020
387464,AM_005
387464,AM_012
387464,AM_013
387464,AM_015
387464,AM_016
387464,AM_020
392140,AM_012
392140,AM_014
392140,AM_015
392140,AM_016
392140,AM_020
392779,AM_010
392779,AM_012
392779,AM_014
392779,AM_015
392779,AM_016
392779,AM_020
394408,AM_010
394408,AM_013
394408,AM_014
394408,AM_016
394408,AM_020
397117,AM_001
397117,AM_004
397117,AM_005
397117,AM_006
397117,AM_010
397117,AM_011
397117,AM_012
397117,AM_014
397117,AM_015
397117,AM_018
397117,AM_019
397117,AM_020
408526,AM_005
408526,AM_010
408526,AM_012
408526,AM_013
408526,AM_016
408526,AM_020
408526,AM_022
413733,AM_006
413733,AM_007
413733,AM_008
413733,AM_012
413733,AM_013
413733,AM_014
413733,AM_015
413733,AM_016
413733,AM_018
413733,AM_019
413733,AM_020
421168,AM_012
421168,AM_016
421168,AM_020
426089,AM_005
426089,AM_010
426089,AM_013
426089,AM_016
426089,AM_020
426089,AM_022
429453,AM_008
429453,AM_010
429453,AM_012
429453,AM_016
429453,AM_020
430453,AM_010
430453,AM_011
430453,AM_012
430453,AM_020
430609,AM_002
430609,AM_005
430609,AM_006
430609,AM_010
430609,AM_014
430609,AM_015
430609,AM_016
430609,AM_020
430610,AM_005
430610,AM_006
430610,AM_010
430610,AM_014
430610,AM_016
430610,AM_020
442487,AM_008
442487,AM_010
442487,AM_012
442487,AM_013
442487,AM_014
442487,AM_016
442487,AM_020
443580,AM_010
443580,AM_012
443580,AM_020
443736,AM_012
443736,AM_020
443942,AM_004
443942,AM_010
443942,AM_011
443942,AM_012
443942,AM_013
443942,AM_020
444221,AM_010
444221,AM_012
444221,AM_020
445199,AM_006
445199,AM_012
445199,AM_013
445199,AM_014
445199,AM_017
445199,AM_020
445199,AM_021
446276,AM_001
446276,AM_005
446276,AM_006
446276,AM_010
446276,AM_012
446276,AM_014
446276,AM_015
446276,AM_016
446276,AM_018
446276,AM_019
446276,AM_020
447488,AM_005
447488,AM_010
447488,AM_013
447488,AM_020
447488,AM_022
447523,AM_006
447523,AM_012
447523,AM_013
447523,AM_014
447523,AM_015
447523,AM_020
449602,AM_002
449602,AM_004
449602,AM_006
449602,AM_010
449602,AM_011
449602,AM_012
449602,AM_015
449602,AM_018
449602,AM_019
449602,AM_020
451012,AM_005
451012,AM_010
451012,AM_013
451012,AM_016
451012,AM_020
451012,AM_022
456040,AM_008
456040,AM_010
456040,AM_012
456040,AM_013
456040,AM_014
456040,AM_016
456040,AM_020
458183,AM_005
458183,AM_010
458183,AM_013
458183,AM_016
458183,AM_020
458186,AM_005
458186,AM_010
458186,AM_013
458186,AM_016
458186,AM_020
458189,AM_005
458189,AM_010
458189,AM_013
458189,AM_016
458189,AM_020
458191,AM_005
458191,AM_010
458191,AM_011
458191,AM_013
458191,AM_016
458191,AM_020
458191,AM_021
458193,AM_005
458193,AM_010
458193,AM_013
458193,AM_016
458193,AM_020
458197,AM_005
458197,AM_010
458197,AM_013
458197,AM_016
458197,AM_020
461234,AM_002
461234,AM_003
461234,AM_007
461234,AM_014
461234,AM_016
461234,AM_020
461567,AM_007
461567,AM_012
461567,AM_014
461567,AM_016
461567,AM_020
463768,AM_005
463768,AM_010
463768,AM_013
463768,AM_016
463768,AM_020
463768,AM_022
475361,AM_005
475361,AM_010
475361,AM_013
475361,AM_016
475361,AM_020
475361,AM_022
479653,AM_005
479653,AM_006
479653,AM_010
479653,AM_012
479653,AM_013
479653,AM_015
479653,AM_016
479653,AM_020
479653,AM_022
481220,AM_005
481220,AM_006
481220,AM_008
481220,AM_010
481220,AM_012
481220,AM_013
481220,AM_014
481220,AM_018
481220,AM_020
486344,AM_008
486344,AM_010
486344,AM_016
486344,AM_020
486344,AM_022
486829,AM_005
486829,AM_006
486829,AM_008
486829,AM_010
486829,AM_012
486829,AM_014
486829,AM_015
486829,AM_016
486829,AM_020
486829,AM_022
488268,AM_006
488268,AM_007
488268,AM_010
488268,AM_012
488268,AM_014
488268,AM_020
490076,AM_006
490076,AM_010
490076,AM_012
490076,AM_013
490076,AM_014
490076,AM_016
490076,AM_018
490076,AM_019
490076,AM_020
491958,AM_005
491958,AM_008
491958,AM_013
491958,AM_016
491958,AM_020
492287,AM_003
492287,AM_005
492287,AM_006
492287,AM_007
492287,AM_008
492287,AM_012
492287,AM_013
492287,AM_014
492287,AM_015
492287,AM_016
492287,AM_020
492287,AM_021
492287,AM_022
493591,AM_002
493591,AM_003
493591,AM_006
493591,AM_010
493591,AM_012
493591,AM_013
493591,AM_014
493591,AM_015
493591,AM_016
493591,AM_020
493591,AM_022
496074,AM_006
496074,AM_008
496074,AM_012
496074,AM_013
496074,AM_014
496074,AM_020
506542,AM_006
506542,AM_010
506542,AM_012
506542,AM_013
506542,AM_015
506542,AM_016
506542,AM_020
522287,AM_006
522287,AM_012
522287,AM_020
523883,AM_006
523883,AM_012
523883,AM_016
523883,AM_020
529090,AM_004
529090,AM_006
529090,AM_009
529090,AM_010
529090,AM_011
529090,AM_014
529090,AM_015
529090,AM_017
529090,AM_020
529090,AM_021
529090,AM_022
533443,AM_003
533443,AM_008
533443,AM_010
533443,AM_012
533443,AM_014
533443,AM_015
533443,AM_016
533443,AM_020
535300,AM_005
535300,AM_007
535300,AM_008
535300,AM_010
535300,AM_012
535300,AM_016
535300,AM_020
544433,AM_006
544433,AM_010
544433,AM_012
544433,AM_013
544433,AM_014
544433,AM_015
544433,AM_020
555182,AM_006
555182,AM_012
555182,AM_013
555182,AM_014
555182,AM_015
555182,AM_020
555858,AM_005
