ListingID,AmenityID
3835995,AM_023
3843706,AM_023
3844087,AM_023
3849918,AM_023
3852117,AM_023
3858725,AM_023
3868138,AM_023
3868844,AM_023
3870937,AM_023
3876097,AM_023
3883137,AM_023
3883392,AM_023
3884805,AM_023
3884851,AM_023
3888924,AM_023
3888986,AM_023
3889050,AM_023
3889280,AM_023
3889299,AM_023
3889330,AM_023
3890786,AM_023
3890990,AM_023
3891695,AM_023
3898413,AM_023
3898692,AM_023
3915826,AM_023
3921664,AM_023
3922845,AM_023
3922853,AM_023
3925573,AM_023
3926008,AM_023
3930270,AM_023
3930681,AM_023
3931571,AM_023
3932674,AM_023
3939683,AM_023
3940265,AM_023
3946160,AM_023
3946674,AM_023
3951768,AM_023
3953365,AM_023
3953611,AM_023
3959460,AM_023
3968416,AM_023
3970736,AM_023
3971137,AM_023
3971346,AM_023
3971934,AM_023
3975434,AM_023
3977450,AM_023
3977605,AM_023
3979496,AM_023
3986788,AM_023
3986793,AM_023
3987838,AM_023
3992155,AM_023
3993960,AM_023
3994397,AM_023
3995007,AM_023
3998984,AM_023
4008373,AM_023
4009295,AM_023
4009508,AM_023
4016079,AM_023
4016650,AM_023
4017140,AM_023
4022127,AM_023
4023177,AM_023
4025593,AM_023
4025954,AM_023
4026757,AM_023
4030600,AM_023
4030640,AM_023
4031625,AM_023
4038347,AM_023
4041868,AM_023
4046863,AM_023
4047058,AM_023
4053644,AM_023
4053972,AM_023
4061207,AM_023
4069543,AM_023
4075152,AM_023
4082250,AM_023
4082986,AM_023
4084712,AM_023
4092037,AM_023
4100009,AM_023
4104442,AM_023
4105164,AM_023
4106041,AM_023
4110396,AM_023
4111137,AM_023
4116645,AM_023
4118282,AM_023
4121334,AM_023
4122325,AM_023
4125779,AM_023
4126284,AM_023
4127196,AM_023
4129218,AM_023
4130102,AM_023
4135710,AM_023
4137114,AM_023
4138423,AM_023
4157572,AM_023
4163851,AM_023
4165387,AM_023
4181226,AM_023
4187961,AM_023
4199019,AM_023
4208555,AM_023
4210585,AM_023
4211081,AM_023
4211836,AM_023
4218733,AM_023
4223597,AM_023
4226386,AM_023
4231670,AM_023
4235559,AM_023
4236723,AM_023
4238106,AM_023
4240933,AM_023
4241862,AM_023
4250367,AM_023
4252591,AM_023
4256558,AM_023
4256705,AM_023
4258762,AM_023
4264012,AM_023
4270642,AM_023
4271174,AM_023
4271221,AM_023
4277026,AM_023
4278896,AM_023
4279876,AM_023
4287974,AM_023
4297068,AM_023
4310055,AM_023
4316910,AM_023
4318031,AM_023
4318709,AM_023
4318814,AM_023
4322622,AM_023
4324317,AM_023
4334804,AM_023
4340410,AM_023
4357979,AM_023
4360485,AM_023
4360604,AM_023
4364285,AM_023
4370312,AM_023
4374326,AM_023
4378803,AM_023
4379551,AM_023
4384343,AM_023
4384800,AM_023
4388148,AM_023
4401544,AM_023
4410493,AM_023
4410544,AM_023
4410789,AM_023
4417792,AM_023
4418480,AM_023
4423130,AM_023
4429898,AM_023
4430233,AM_023
4438160,AM_023
4438188,AM_023
4439293,AM_023
4449303,AM_023
4454121,AM_023
4454264,AM_023
4464824,AM_023
4477426,AM_023
4481979,AM_023
4484426,AM_023
4485424,AM_023
4494947,AM_023
4494948,AM_023
4516960,AM_023
4518037,AM_023
4521755,AM_023
4524575,AM_023
4526737,AM_023
4526943,AM_023
4532538,AM_023
4546924,AM_023
4550099,AM_023
4555997,AM_023
4557204,AM_023
4559222,AM_023
4559985,AM_023
4564730,AM_023
4565370,AM_023
4566609,AM_023
4567243,AM_023
4569115,AM_023
4581124,AM_023
4581256,AM_023
4593740,AM_023
4596493,AM_023
4597013,AM_023
4597584,AM_023
4599119,AM_023
4607830,AM_023
4608592,AM_023
4614955,AM_023
4616695,AM_023
4623541,AM_023
